Linux 5.4.0-1100-gcp (instance-3) 	02/25/23 	_x86_64_	(1 CPU)

17:06:44        CPU     %user     %nice   %system   %iowait    %steal     %idle
17:06:45        all     95.00      0.00      4.00      1.00      0.00      0.00
17:06:46        all     96.00      0.00      4.00      0.00      0.00      0.00
17:06:47        all     95.05      0.00      4.95      0.00      0.00      0.00
