Linux 5.10.0-21-cloud-amd64 (instance-1) 	02/25/23 	_x86_64_	(2 CPU)

05:35:40    kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
05:35:41      1571464   3584896    118824      2.95     98972   2006060    334336      8.31    265912   1916168    521056
05:35:42      1364756   3584544    118752      2.95     99028   2206424    334336      8.31    266068   2116540    570996
05:35:43      1170600   3584096    118584      2.95     99072   2394320    334336      8.31    266108   2304480    632864
05:35:44      1019896   3583732    118508      2.94     99116   2540352    334336      8.31    266156   2450492    628364
05:35:45       867584   3583376    118324      2.94     99176   2687816    334336      8.31    266204   2597984    626296
05:35:46       718408   3582740    118540      2.95     99228   2832052    334336      8.31    266268   2742180    620576
05:35:47       576280   3582336    118384      2.94     99264   2969736    334336      8.31    266316   2879780    613744
05:35:48       437452   3581908    118400      2.94     99304   3104036    334336      8.31    266356   3014152    597516
05:35:49       301924   3581504    118284      2.94     99340   3235344    334336      8.31    266400   3145360    577240
05:35:50       162876   3580916    118440      2.94     99376   3369752    334336      8.31    266444   3279780    567744
05:35:51       107756   3578352    120772      3.00     99132   3421432    334336      8.31    259924   3337748    550400
