Linux 5.15.0-1029-gcp (instance-2) 	02/25/23 	_aarch64_	(1 CPU)

08:30:26    kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
08:30:27      1847568   3653972    128304      3.20     40764   1833672    826260     20.63    495672   1462836    271648
08:30:28      1379608   3654740    126924      3.17     40764   2294088    826260     20.63    669004   1749980    474148
08:30:29      1039248   3653184    127648      3.19     40780   2626704    826260     20.63    796272   1955276    545536
08:30:30       872428   3652764    127660      3.19     40796   2790132    826260     20.63    848728   2066344    514332
08:30:31       646136   3652396    127344      3.18     40816   3012036    826260     20.63    934268   2202696    495960
08:30:32       369700   3651560    127832      3.19     40828   3282776    826260     20.63   1025192   2382524    530360
08:30:33       205400   3651580    127316      3.18     40832   3443972    826260     20.63   1091328   2477628    483420
08:30:34        63168   3653656    125300      3.13     40736   3586656    826260     20.63   1143760   2567768    529404
08:30:35        62804   3653804    125280      3.13     40596   3589180    826260     20.63   1115624   2598348    555380
08:30:36        61856   3652884    126140      3.15     40604   3590380    826260     20.63   1081680   2633436    559860
08:30:37        68476   3653460    125600      3.14     40612   3586136    826260     20.63   1029144   2681772    560204
