Linux 5.15.0-1029-gcp (instance-2) 	02/25/23 	_aarch64_	(1 CPU)

08:31:13    kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
08:31:14      3427732   3638532    164376      4.10     40340    260224    827240     20.66     86992    296420       268
08:31:15      3414628   3642872    159992      4.00     40340    277712    827240     20.66     86992    313880     17756
08:31:16      3387160   3642824    160052      4.00     40340    305120    827240     20.66     86992    341300     45164
08:31:17      3359944   3642772    160092      4.00     40340    332296    827240     20.66     86992    368464     72340
08:31:18      3331972   3642896    159992      4.00     40348    360360    827240     20.66     87148    396404     99296
08:31:19      3304252   3642700    160204      4.00     40348    387868    827240     20.66     87148    423928    126804
08:31:20      3277036   3642800    160112      4.00     40348    415176    827240     20.66     87148    451244    154112
08:31:21      3250072   3642956    159956      3.99     40348    442296    827240     20.66     87148    478364    181232
08:31:22      3222604   3642788    160096      4.00     40348    469624    827240     20.66     87148    505664    208560
08:31:23      3195388   3642568    160012      4.00     40352    496328    827240     20.66     87152    532360    235264
08:31:24      3167416   3642340    159876      3.99     40352    523672    827240     20.66     87152    559720    262608
08:31:25      3139196   3641492    160356      4.00     40352    550664    827240     20.66     87152    586720    289600
08:31:26      3116768   3641328    160228      4.00     40352    572604    827240     20.66     87152    608676    311540
08:31:27      3092072   3641276    159916      3.99     40352    596936    827240     20.66     87152    632980    335872
08:31:28      3063848   3640836    160028      4.00     40356    624296    827240     20.66     87152    660392    363104
08:31:29      3035376   3640152    160324      4.00     40356    651724    827240     20.66     87160    687780    316688
08:31:30      3007656   3639932    160148      4.00     40356    678860    827240     20.66     87160    714900    343836
08:31:31      2980440   3639672    160064      4.00     40356    705420    827240     20.66     87160    741488    354012
08:31:32      2953728   3639408    159940      3.99     40356    731500    827240     20.66     87160    767568    199868
08:31:33      2931836   3645488    153472      3.83     40360    759088    827240     20.66     87164    795152     80000
08:31:34      2928056   3669356    129228      3.23     40364    786380    827240     20.66     87168    822416      9252
08:31:35      2900840   3669680    128560      3.21     40364    813508    827240     20.66     87168    849580     36380
08:31:36      2873876   3670112    127716      3.19     40364    840556    827240     20.66     87168    876596     63428
08:31:37      2846160   3670104    127376      3.18     40364    867860    827240     20.66     87168    903928     90732
08:31:38      2819448   3670560    126492      3.16     40368    894652    827240     20.66     87172    930712    117544
08:31:39      2791980   3670896    125664      3.14     40368    922136    827240     20.66     87172    958144    145028
08:31:40      2763756   3670656    125444      3.13     40368    949676    827240     20.66     87172    985732    172568
08:31:41      2735788   3669820    125800      3.14     40368    976460    827240     20.66     87172   1012492    199352
08:31:42      2707816   3669832    125344      3.13     40368   1004028    827240     20.66     87172   1040092    226920
08:31:43      2679844   3669420    125300      3.13     40372   1031196    827240     20.66     87176   1067268    254088
08:31:44      2652124   3668772    125436      3.13     40372   1057948    827240     20.66     87176   1093968    280840
08:31:45      2632724   3668336    125652      3.14     40372   1076588    827240     20.66     87176   1112680    299480
08:31:46      2604500   3667992    125432      3.13     40372   1104140    827240     20.66     87176   1140168    327032
08:31:47      2576780   3667772    125216      3.13     40372   1131232    827240     20.66     87176   1167288    354124
08:31:48      2548556   3667084    125368      3.13     40372   1158468    827240     20.66     87176   1194464    323688
08:31:49      2520140   3665972    126092      3.15     40376   1185312    827240     20.66     87180   1221372    334440
08:31:50      2492168   3665380    126228      3.15     40376   1212304    827240     20.66     87180   1248372    361432
08:31:51      2464952   3665344    125744      3.14     40376   1239136    827240     20.66     87180   1275176    265160
08:31:52      2437232   3664972    125652      3.14     40376   1266112    827240     20.66     87180   1302152    144664
08:31:53      2409516   3664108    126084      3.15     40376   1292568    827240     20.66     87180   1328632     15472
08:31:54      2382496   3662380    127440      3.18     40380   1317528    827240     20.66     87184   1353584     24996
08:31:55      2354272   3661868    127432      3.18     40380   1344864    827240     20.66     87184   1380900     52332
08:31:56      2326300   3661420    127456      3.18     40380   1372012    827240     20.66     87184   1408056     79480
08:31:57      2297828   3660600    127772      3.19     40380   1399280    827240     20.66     87184   1435320    106748
08:31:58      2270360   3660568    127324      3.18     40388   1426348    827240     20.66     87192   1462372    133608
08:31:59      2242892   3659928    127512      3.18     40388   1452812    827240     20.66     87192   1488832    160072
08:32:00      2216180   3659560    127456      3.18     40388   1478764    827240     20.66     87192   1514812    186024
08:32:01      2195768   3659196    127524      3.18     40388   1498544    827240     20.66     87192   1534600    205804
08:32:02      2169564   3659000    127220      3.18     40388   1524204    827240     20.66     87192   1560232    231464
08:32:03      2144112   3658368    127440      3.18     40392   1548668    827240     20.66     87196   1584708    255928
08:32:04      2117904   3658196    127200      3.18     40392   1574320    827240     20.66     87196   1610388    281580
08:32:05      2092704   3657820    127144      3.17     40392   1598816    827240     20.66     87196   1634868    306076
08:32:06      2065744   3656836    127704      3.19     40392   1624416    827240     20.66     87196   1660488    331676
