Linux 5.4.0-1100-gcp (instance-3) 	02/25/23 	_x86_64_	(1 CPU)

17:05:54    kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
17:05:55      1714228   3624124   2308728     57.39     12016   2062856    792516     19.70    126704   2022116    164960
17:05:56      1417216   3622196   2605740     64.77     12016   2355860    792516     19.70    126716   2315132    311532
17:05:57      1120456   3620000   2902500     72.15     12016   2648356    792516     19.70    126716   2607592    346512
17:05:58       781484   3617300   3241472     80.57     12016   2981884    792516     19.70    130772   2937072    387640
17:05:59       427724   3612188   3595232     89.37     12020   3325616    792516     19.70    130784   3280808    570588
17:06:00       249796   3609840   3773160     93.79     12024   3498648    792516     19.70    130792   3453872    569876
17:06:01       109612   3607624   3913344     97.28     12004   3634596    792516     19.70    130636   3589948    614992
17:06:02       107684   3606612   3915272     97.32     11940   3634788    792516     19.70    129820   3590864    620284
17:06:03       129356   3607016   3893600     96.78     11852   3613532    792516     19.70    128396   3570980    612508
17:06:04       128796   3606000   3894160     96.80     11836   3612840    792516     19.70    127128   3571536    618840
17:06:05       167820   3605832   3855136     95.83     11828   3574020    792516     19.70    126472   3533348    624796
17:06:06       104060   3605752   3918896     97.41     11816   3636784    792516     19.70    125748   3596812    616004
