Linux 5.10.0-21-cloud-amd64 (instance-1) 	02/25/23 	_x86_64_	(2 CPU)

05:37:11    kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
05:37:12      3573560   3626132    124524      3.09     61796    154632    338504      8.41     74504    222776       164
05:37:13      3546532   3616204    134524      3.34     61796    171660    338504      8.41     74584    239840     17160
05:37:14      3519064   3616236    134480      3.34     61796    199172    338504      8.41     74584    267340     44672
05:37:15      3492604   3616316    134440      3.34     61796    225672    338504      8.41     74584    293880     71172
05:37:16      3465388   3616300    134500      3.34     61804    252820    338504      8.41     74584    321080     98328
05:37:17      3438612   3616104    134608      3.34     61804    279488    338504      8.41     74584    347660    125028
05:37:18      3411460   3616152    134648      3.35     61804    306600    338504      8.41     74584    374860    152140
05:37:19      3384496   3616248    134492      3.34     61804    333720    338504      8.41     74584    401920    179260
05:37:20      3357468   3616060    134688      3.35     61804    360552    338504      8.41     74584    428760    206092
05:37:21      3330252   3616064    134684      3.35     61812    387764    338504      8.41     74584    455980    233312
05:37:22      3303856   3616264    134456      3.34     61812    414388    338504      8.41     74584    482576    259932
05:37:23      3276284   3616104    134588      3.34     61812    441796    338504      8.41     74600    509956    287340
05:37:24      3249612   3616284    134420      3.34     61812    468572    338504      8.41     74600    536776    314116
05:37:25      3222048   3616012    134656      3.35     61812    495836    338504      8.41     74600    564036    341380
05:37:26      3194984   3615716    134912      3.35     61812    522588    338504      8.41     74600    590776    358832
05:37:27      3170364   3616160    134432      3.34     61820    547616    338504      8.41     74608    615800    319340
05:37:28      3142900   3615504    134888      3.35     61820    574288    338504      8.41     74608    642440    346012
05:37:29      3115464   3615468    134576      3.34     61820    601296    338504      8.41     74608    669472    348444
05:37:30      3087112   3614872    134732      3.35     61820    628744    338504      8.41     74608    696852    203860
05:37:31      3059716   3614668    134596      3.34     61820    655508    338504      8.41     74608    723660     83168
05:37:32      3031552   3614028    134860      3.35     61832    682648    338504      8.41     74620    750800      7352
05:37:33      3004124   3613824    134732      3.35     61832    709452    338504      8.41     74620    777648     34156
05:37:34      2977796   3614880    133284      3.31     61832    736464    338504      8.41     74620    804648     61168
05:37:35      2950612   3614404    133376      3.31     61832    762816    338504      8.41     74620    830988     87520
05:37:36      2929528   3613888    133644      3.32     61832    783100    338504      8.41     74620    851288    107804
05:37:37      2902312   3613892    133324      3.31     61836    809868    338504      8.41     74624    878124    134588
05:37:38      2875228   3613516    133248      3.31     61836    836292    338504      8.41     74624    904464    161012
05:37:39      2846688   3613112    133300      3.31     61836    864028    338504      8.41     74624    932224    188748
05:37:40      2819440   3612768    133224      3.31     61836    890584    338504      8.41     74624    958744    215304
05:37:41      2791444   3612296    133352      3.31     61836    917728    338504      8.41     74624    985904    242448
05:37:42      2764824   3612192    133004      3.30     61840    943936    338504      8.41     74624   1012044    268656
05:37:43      2736884   3611764    133160      3.31     61840    970964    338504      8.41     74624   1039176    295684
05:37:44      2708824   3611288    133332      3.31     61840    998100    338504      8.41     74628   1066380    322820
05:37:45      2682112   3611308    132840      3.30     61840   1024556    338504      8.41     74628   1092740    349276
05:37:46      2653800   3610452    133332      3.31     61840   1051624    338504      8.41     74628   1119820    309244
05:37:47      2625952   3610000    133388      3.31     61844   1078668    338504      8.41     74632   1146840    329620
05:37:48      2598956   3609904    133036      3.31     61844   1105256    338504      8.41     74632   1173360    356208
05:37:49      2570636   3609336    133280      3.31     61844   1132544    338504      8.41     74632   1200736    257096
05:37:50      2543324   3608956    133352      3.31     61844   1159040    338504      8.41     74632   1227296    136136
05:37:51      2515476   3608812    133020      3.30     61844   1186464    338504      8.41     74632   1254624     16180
05:37:52      2487796   3608516    132988      3.30     61852   1213420    338504      8.41     74640   1281624     22828
05:37:53      2460136   3608280    132820      3.30     61852   1240480    338504      8.41     74640   1308664     49888
05:37:54      2432228   3607880    132804      3.30     61852   1267668    338504      8.41     74640   1335804     77076
05:37:55      2404608   3607240    133032      3.31     61852   1294296    338504      8.41     74640   1362404    103704
05:37:56      2376604   3606872    133048      3.31     61852   1321532    338504      8.41     74640   1389664    130940
05:37:57      2349072   3606476    133052      3.31     61860   1348304    338504      8.41     74640   1416424    157724
05:37:58      2330732   3606696    132692      3.30     61860   1366480    338504      8.41     74640   1434724    175900
05:37:59      2304908   3606024    132964      3.30     61860   1391372    338504      8.41     74648   1459536    200792
05:38:00      2279936   3606012    132712      3.30     61860   1415908    338504      8.41     74648   1484156    225328
05:38:01      2253848   3605340    132924      3.30     61860   1441072    338504      8.41     74648   1509216    250492
05:38:02      2228812   3605244    132708      3.30     61864   1465636    338504      8.41     74652   1533812    275056
05:38:03      2201736   3603596    133996      3.33     61864   1490724    338504      8.41     74652   1558896    300144
05:38:04      2176356   3603264    133992      3.33     61864   1515400    338504      8.41     74652   1583584    324820
