Linux 5.4.0-1100-gcp (instance-3) 	02/25/23 	_x86_64_	(1 CPU)

17:04:56    kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
17:04:57      2625632   3636024   1397324     34.73     14264   1173084    792280     19.69    411484    850592    550748
17:04:58      2454120   3633624   1568836     39.00     14264   1339748    792280     19.69    411500   1017220    591472
17:04:59      2280592   3631284   1742364     43.31     14264   1508420    792280     19.69    411500   1185884    605520
17:05:00      2110876   3628672   1912080     47.53     14264   1673064    792280     19.69    411512   1350532    615564
17:05:01      1960116   3626684   2062840     51.28     14272   1819648    792280     19.69    411532   1497104    618124
17:05:02      1810356   3623988   2212600     55.00     14272   1964528    792280     19.69    411580   1641964    608572
17:05:03      1659848   3621928   2363108     58.74     14272   2110808    792280     19.69    411612   1788196    630916
17:05:04      1506820   3619680   2516136     62.54     14272   2259412    792280     19.69    411648   1936732    623848
17:05:05      1358076   3617660   2664880     66.24     14272   2403988    792280     19.69    411688   2081264    613800
17:05:06      1209024   3615376   2813932     69.95     14280   2548552    792280     19.69    411732   2225828    627148
