Linux 5.4.0-1100-gcp (instance-3) 	02/25/23 	_x86_64_	(1 CPU)

17:07:14        CPU     %user     %nice   %system   %iowait    %steal     %idle
17:07:15        all     32.65      0.00     58.16      9.18      0.00      0.00
17:07:16        all     25.30      0.00     56.63     18.07      0.00      0.00
17:07:17        all      7.87      0.00     23.60     68.54      0.00      0.00
17:07:18        all      2.25      0.00      6.74     91.01      0.00      0.00
17:07:19        all      2.25      0.00      5.62     92.13      0.00      0.00
