Linux 5.15.0-1029-gcp (instance-2) 	02/25/23 	_aarch64_	(1 CPU)

08:32:41        CPU     %user     %nice   %system   %iowait    %steal     %idle
08:32:42        all     46.46      0.00     51.52      2.02      0.00      0.00
08:32:43        all      9.89      0.00     18.68     71.43      0.00      0.00
08:32:44        all      4.30      0.00     16.13     79.57      0.00      0.00
08:32:45        all      5.38      0.00     15.05     79.57      0.00      0.00
08:32:46        all      7.61      0.00     11.96     80.43      0.00      0.00
