Linux 5.4.0-1100-gcp (instance-3) 	02/25/23 	_x86_64_	(1 CPU)

17:08:12    kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
17:08:13      2314584   3627352   1708372     42.47      3712   1479880    798976     19.86   1496028     61620       240
17:08:14      2314584   3627352   1708372     42.47      3712   1479880    798976     19.86   1496028     61620       240
17:08:15      2314616   3627384   1708340     42.46      3712   1479880    798976     19.86   1496028     61620       240
17:08:16      2314616   3627384   1708340     42.46      3712   1479880    798976     19.86   1496028     61620       240
17:08:17      2314616   3627384   1708340     42.46      3716   1479876    798976     19.86   1496028     61620       240
17:08:18      2314616   3627384   1708340     42.46      3720   1479880    798976     19.86   1496028     61620       148
17:08:19      2314616   3627396   1708340     42.46      3720   1479880    798976     19.86   1496064     61620       104
