Linux 5.15.0-1029-gcp (instance-2) 	02/25/23 	_aarch64_	(1 CPU)

08:32:25        CPU     %user     %nice   %system   %iowait    %steal     %idle
08:32:26        all     50.00      0.00     49.00      1.00      0.00      0.00
08:32:27        all     14.58      0.00     23.96     61.46      0.00      0.00
08:32:28        all      6.38      0.00     15.96     77.66      0.00      0.00
08:32:29        all      6.52      0.00     14.13     79.35      0.00      0.00
08:32:30        all      7.61      0.00     14.13     78.26      0.00      0.00
08:32:31        all      9.89      0.00     10.99     79.12      0.00      0.00
