Linux 5.4.0-1100-gcp (instance-3) 	02/25/23 	_x86_64_	(1 CPU)

17:05:33    kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
17:05:34      1762448   3623632   2260508     56.19     13168   2012724    792516     19.70    626916   1472940    337616
17:05:35      1303616   3619536   2719340     67.60     13168   2463184    792516     19.70    824580   1725764    469848
17:05:36       959116   3615996   3063840     76.16     13168   2800912    792516     19.70    980956   1907136    545424
17:05:37       684744   3613132   3338212     82.98     13168   3069640    792516     19.70   1124772   2032080    585520
17:05:38       462632   3611176   3560324     88.50     13172   3287600    792516     19.70   1232820   2142020    625788
17:05:39       208484   3608656   3814472     94.82     13176   3536936    792516     19.70   1349216   2274892    640016
17:05:40       113824   3608120   3909132     97.17     13032   3630800    792516     19.70   1383480   2334364    646740
17:05:41       109520   3609596   3913436     97.28     12580   3637944    792516     19.70   1331020   2393480    624100
17:05:42       119208   3610708   3903748     97.04     12296   3630752    792516     19.70   1256580   2460548    645372
17:05:43       180772   3610144   3842184     95.51     12080   3569140    792516     19.70   1222292   2432996    643828
