Linux 5.10.0-21-cloud-amd64 (instance-1) 	02/25/23 	_x86_64_	(2 CPU)

05:38:41        CPU     %user     %nice   %system   %iowait    %steal     %idle
05:38:42        all     24.75      0.00     25.25      0.00      0.50     49.50
05:38:43        all     16.67      0.00     38.89     37.88      0.00      6.57
05:38:44        all      5.73      0.00     20.31     73.96      0.00      0.00
05:38:45        all      6.25      0.00     15.62     78.12      0.00      0.00
05:38:46        all      4.74      0.00     16.32     78.95      0.00      0.00
05:38:47        all      6.12      0.00     16.84     77.04      0.00      0.00
